wavelength flux
6171.988275525158 36.59659
6174.597459697117 24.762043
6177.206643869076 27.875916
6179.815828041035 30.2914
6182.425012212994 20.331787
6185.034196384953 36.60859
6187.643380556912 32.523598
6190.252564728871 33.88784
6192.86174890083 26.996735
6195.470933072789 24.290997
6198.080117244748 28.049063
6200.689301416707 39.405266
6203.298485588666 43.309624
6205.907669760625 35.5313
6208.516853932584 28.900423
6211.126038104543 30.873304
6213.735222276502 32.26643
6216.344406448461 29.540241
6218.95359062042 31.766857
6221.562774792379 35.947346
6224.171958964338 43.58588
6226.781143136297 20.39396
6229.390327308256 19.130482
6231.999511480215 53.914284
6234.608695652174 59.50638
6237.217879824133 54.607777
6239.827063996092 42.378838
6242.436248168051 45.159794
6245.04543234001 36.32757
6247.654616511969 26.301203
6250.263800683928 30.340096
6252.872984855887 32.373924
6255.482169027846 45.9627
6258.091353199805 47.774445
6260.700537371764 41.98294
6263.309721543723 48.04132
6265.918905715682 38.87159
6268.528089887641 29.915184
6271.1372740596 34.72726
6273.746458231559 27.355152
6276.355642403518 32.67356
6278.964826575477 25.805893
6281.574010747436 25.104973
6284.183194919395 34.393677
6286.792379091354 48.274582
6289.401563263313 31.877125
6292.010747435272 51.075207
6294.619931607231 57.139004
6297.22911577919 952.9043
6299.838299951149 1444.1194
6302.447484123108 1003.8981
6305.056668295067 261.41504
6307.665852467025 28.65138
6310.275036638984 49.045223
6312.884220810943 54.574543
6315.493404982902 52.698303
6318.102589154861 45.204845
6320.71177332682 42.985874
6323.320957498779 33.354843
6325.930141670738 39.33038
6328.539325842697 45.889595
6331.148510014656 45.14508
6333.757694186615 35.80734
6336.366878358574 23.496302
6338.9760625305325 24.408932
6341.5852467024915 30.643745
6344.1944308744505 27.580013
6346.8036150464095 34.561462
6349.4127992183685 33.580242
6352.0219833903275 36.09661
6354.6311675622865 37.656414
6357.240351734245 46.25483
6359.849535906204 184.64426
6362.4587200781625 487.10797
6365.0679042501215 413.89673
6367.6770884220805 145.7172
6370.2862725940395 29.893314
6372.8954567659985 30.685614
6375.504640937957 28.633251
6378.113825109916 30.34837
6380.723009281875 34.153873
6383.332193453834 25.448614
6385.941377625793 37.113476
6388.550561797752 37.82203
6391.159745969711 22.314592
6393.76893014167 28.220211
6396.378114313629 24.01914
6398.987298485588 25.722677
6401.596482657547 26.954853
6404.205666829506 24.369398
6406.814851001465 26.041962
6409.424035173424 21.805367
6412.033219345383 22.441175
6414.642403517342 27.659042
6417.251587689301 26.792686
6419.86077186126 37.80952
6422.469956033219 25.596214
6425.079140205178 20.136572
6427.688324377137 23.89637
6430.297508549096 24.0413
6432.906692721055 28.025558
6435.515876893014 30.24081
6438.125061064973 26.384766
6440.734245236932 17.235462
6443.343429408891 24.897135
6445.95261358085 30.158714
6448.561797752809 26.528214
6451.170981924768 29.426777
6453.780166096727 28.38475
6456.389350268686 24.287151
6458.998534440645 24.29008
6461.607718612604 32.573566
6464.216902784563 31.531807
6466.826086956522 43.999912
6469.435271128481 46.375015
6472.04445530044 29.237207
6474.653639472399 30.702255
6477.262823644358 22.47348
6479.872007816317 22.108017
6482.481191988276 31.016432
6485.090376160235 27.001759
6487.699560332194 17.252192
6490.308744504153 20.683577
6492.917928676112 24.352259
6495.527112848071 30.702213
6498.13629702003 50.59925
6500.745481191989 42.805126
6503.354665363948 30.595463
6505.963849535907 34.22154
6508.573033707866 30.079107
6511.182217879825 19.060404
6513.791402051784 22.292366
6516.400586223743 22.828993
6519.009770395702 31.38287
6521.61895456766 20.916029
6524.228138739619 20.350582
6526.837322911578 25.11624
6529.446507083537 40.099174
6532.055691255496 53.767265
6534.664875427455 44.683235
6537.274059599414 32.536533
6539.883243771373 28.529337
6542.492427943332 31.417866
6545.101612115291 30.58795
6547.71079628725 29.943813
6550.319980459209 43.30823
6552.929164631168 50.75556
6555.538348803127 61.43731
6558.147532975086 -45.90795
6560.756717147045 382.51422
6563.365901319004 2612.7388
6565.975085490963 4300.306
6568.5842696629215 3329.1226
6571.1934538348805 335.70554
6573.8026380068395 57.163048
6576.411822178798 48.93073
6579.021006350757 35.5601
6581.630190522716 25.981201
6584.239374694675 58.77804
6586.8485588666335 60.116585
6589.4577430385925 54.176003
6592.0669272105515 27.989288
6594.6761113825105 25.082539
6597.2852955544695 24.285198
6599.8944797264285 22.978197
6602.5036638983875 32.49229
6605.112848070346 33.118664
6607.722032242305 28.73388
6610.331216414264 29.973265
6612.940400586223 18.891315
6615.549584758182 20.746258
6618.158768930141 26.117895
6620.7679531021 23.280731
6623.377137274059 25.451054
6625.986321446018 25.610237
6628.595505617977 19.80204
6631.204689789936 22.451658
6633.813873961895 22.25575
6636.423058133854 25.172241
6639.032242305813 30.309568
6641.641426477772 25.75018
6644.250610649731 25.491003
6646.85979482169 22.206427
6649.468978993649 21.369413
6652.078163165608 18.1328
6654.687347337567 29.78622
6657.296531509526 26.182627
6659.905715681485 25.271158
6662.514899853444 13.903057
6665.124084025403 20.646616
6667.733268197362 21.401932
6670.342452369321 18.003256
6672.95163654128 22.16912
6675.560820713239 22.238235
6678.170004885198 46.991478
6680.779189057157 60.321766
6683.388373229116 53.54965
6685.997557401075 23.88211
6688.606741573034 17.03178
6691.215925744993 19.16542
6693.825109916952 26.81921
6696.434294088911 19.988697
6699.04347826087 22.327168
6701.652662432829 27.655048
6704.261846604788 24.271261
6706.871030776747 17.544573
6709.480214948706 16.41199
6712.089399120665 14.860523
6714.698583292624 19.664322
6717.307767464583 64.992065
6719.916951636542 101.775345
6722.526135808501 66.09462
6725.13531998046 24.43913
6727.744504152419 13.436188
6730.353688324378 27.339535
6732.962872496337 60.36804
6735.572056668295 57.25782
6738.181240840254 39.520294
6740.790425012213 27.265749
6743.399609184172 14.787873
6746.008793356131 15.213659
6748.61797752809 24.260014
6751.227161700049 18.400345
6753.836345872008 24.262518
6756.445530043967 14.580935
6759.054714215926 17.261385
6761.663898387885 18.297136
6764.273082559844 16.540981
6766.882266731803 21.127546
6769.491450903762 16.034964
6772.100635075721 25.932116
6774.70981924768 13.397846
6777.319003419639 23.228691
6779.928187591598 26.574196
6782.537371763557 21.959389
6785.146555935516 23.485752
6787.755740107475 16.033539
6790.364924279433 17.603785
6792.974108451392 23.188795
6795.583292623351 16.209393
6798.19247679531 20.345201
6800.801660967269 17.541664
6803.410845139228 13.885735
6806.020029311187 22.528776
6808.629213483146 23.922354
6811.238397655105 21.801052
6813.847581827064 23.772087
6816.4567659990225 21.092287
6819.0659501709815 21.247324
6821.6751343429405 22.438034
6824.2843185148995 26.98976
6826.8935026868585 53.435116
6829.5026868588175 67.60597
6832.1118710307765 65.00152
6834.721055202735 52.79653
6837.330239374694 31.251347
6839.939423546653 31.516205
6842.548607718612 24.334229
6845.157791890571 14.957699
6847.76697606253 19.040024
6850.376160234489 31.102654
6852.985344406448 18.010406
6855.594528578407 21.312222
6858.203712750366 18.985922
6860.812896922325 62.512985
6863.422081094284 72.591675
6866.031265266243 51.996696
6868.640449438202 26.018194
6871.249633610161 11.252208
6873.85881778212 18.766361
6876.468001954079 14.159008
6879.077186126038 18.313416
6881.686370297997 22.578842
6884.295554469956 20.906189
6886.904738641915 24.372559
6889.513922813874 27.150278
6892.123106985833 21.068333
6894.732291157792 19.471022
6897.341475329751 23.577513
6899.95065950171 21.694887
6902.559843673669 21.070183
6905.169027845628 21.324314
6907.778212017587 21.503504
6910.387396189546 29.735449
6912.996580361505 30.87347
6915.605764533464 22.47625
6918.214948705423 18.549887
6920.824132877382 26.500145
6923.433317049341 41.18205
6926.0425012213 40.938103
6928.651685393259 9.169167
6931.260869565218 22.483643
6933.870053737177 18.82249
6936.479237909136 30.508116
6939.088422081095 31.644325
6941.697606253054 25.552723
6944.306790425013 17.57542
6946.915974596972 34.956623
6949.52515876893 53.397736
6952.134342940889 33.60381
6954.743527112848 16.737162
6957.352711284807 17.418749
6959.961895456766 15.185396
6962.571079628725 27.196434
6965.180263800684 22.644249
6967.789447972643 22.481411
6970.398632144602 32.988716
6973.007816316561 23.82451
6975.61700048852 25.532782
6978.226184660479 37.17827
6980.835368832438 24.371073
6983.444553004397 15.165832
6986.053737176356 24.817583
6988.662921348315 20.778639
6991.272105520274 9.740066
6993.881289692233 20.360748
6996.490473864192 23.011301
6999.099658036151 11.68306
7001.708842208109 27.076775
7004.318026380068 27.47567
7006.927210552027 25.432495
7009.536394723986 29.845198
7012.145578895945 26.865196
7014.754763067904 20.65284
7017.363947239863 19.255695
7019.973131411822 15.527762
7022.582315583781 10.225892
7025.19149975574 11.187422
7027.800683927699 6.704316
7030.409868099658 18.85478
7033.019052271617 18.794315
7035.628236443576 17.594772
7038.237420615535 19.09259
7040.846604787494 21.642212
7043.455788959453 22.20922
7046.0649731314115 23.706367
7048.6741573033705 22.629826
7051.2833414753295 18.015215
7053.8925256472885 7.180646
7056.5017098192475 14.165116
7059.1108939912065 22.231646
7061.720078163165 22.887436
7064.329262335124 28.028788
7066.938446507083 36.07254
7069.547630679042 50.50897
7072.156814851001 33.04863
7074.76599902296 12.294185
7077.375183194919 23.024326
7079.984367366878 23.214943
7082.593551538837 22.203072
7085.202735710796 15.761701
7087.811919882755 15.052009
7090.421104054714 21.610569
7093.030288226673 17.701889
7095.639472398632 6.7305093
7098.248656570591 15.248657
7100.85784074255 11.580281
7103.467024914509 17.253464
7106.076209086468 16.349154
7108.685393258427 14.978012
7111.294577430386 14.847467
7113.903761602345 21.64293
7116.512945774304 15.550875
7119.122129946263 19.227634
7121.731314118222 21.118988
7124.340498290181 15.368925
7126.94968246214 9.488802
7129.558866634099 20.63562
7132.168050806058 12.275719
7134.777234978017 37.72119
7137.386419149976 100.548546
7139.995603321935 126.61982
7142.604787493894 86.11717
7145.213971665853 27.635614
7147.823155837812 17.877155
7150.432340009771 15.32921
7153.04152418173 13.2300005
7155.650708353689 15.378102
7158.259892525648 12.571995
7160.869076697607 26.547508
7163.478260869565 19.269567
7166.087445041524 10.330595
7168.696629213483 17.695303
7171.305813385442 27.062847
7173.914997557401 21.942043
7176.52418172936 22.17085
7179.133365901319 17.620335
7181.742550073278 16.155016
7184.351734245237 22.468437
7186.960918417196 15.084752
7189.570102589155 18.853447
7192.179286761114 8.337616
7194.788470933073 17.446283
7197.397655105032 20.451048
7200.006839276991 10.510102
7202.61602344895 18.331583
7205.225207620909 23.660904
7207.834391792868 23.616634
7210.443575964827 14.760113
7213.052760136786 14.147813
7215.661944308744 21.978342
7218.271128480703 28.40581
7220.880312652662 31.972885
7223.489496824621 22.955555
7226.09868099658 20.361027
7228.707865168539 24.655943
7231.317049340498 18.9798
7233.926233512457 19.355972
7236.535417684416 59.295006
7239.144601856375 109.28369
7241.753786028334 118.91052
7244.362970200293 107.29345
7246.972154372252 76.45247
7249.581338544211 37.247234
7252.19052271617 31.873825
7254.799706888129 30.332151
7257.408891060088 15.317557
7260.018075232047 19.430851
7262.627259404006 16.326958
7265.236443575965 12.327845
7267.845627747924 18.481499
7270.454811919883 16.247807
7273.063996091842 84.0551
7275.6731802638005 125.04134
7278.2823644357595 89.99807
7280.8915486077185 54.792274
7283.5007327796775 53.88951
7286.1099169516365 55.21507
7288.7191011235955 32.756332
7291.328285295554 21.865927
7293.937469467513 21.869587
7296.546653639472 22.187452
7299.155837811431 24.034489
7301.76502198339 26.999313
7304.374206155349 34.718037
7306.983390327308 20.785751
7309.592574499267 18.55409
7312.201758671226 39.757393
7314.810942843185 93.977974
7317.420127015144 88.135544
7320.029311187103 39.225224
7322.638495359062 19.82541
7325.247679531021 36.433865
7327.85686370298 51.63867
7330.466047874939 46.429935
7333.075232046898 26.326096
7335.684416218857 36.91911
7338.293600390816 80.989365
7340.902784562775 112.40179
7343.511968734734 78.40698
7346.121152906693 24.657064
7348.730337078652 22.054277
7351.339521250611 10.756012
7353.94870542257 15.416525
7356.557889594529 35.639988
7359.167073766488 46.92609
7361.776257938447 28.701593
7364.385442110406 26.424486
7366.994626282365 65.06222
7369.603810454324 80.58054
7372.212994626283 47.10097
7374.822178798242 14.3838825
7377.4313629702 16.416533
7380.040547142159 13.52203
7382.649731314118 4.0650606
7385.258915486077 20.216007
7387.868099658036 22.907497
7390.477283829995 23.933613
7393.086468001954 31.074657
7395.695652173913 27.371628
7398.304836345872 39.141476
7400.914020517831 54.188995
7403.52320468979 50.839542
7406.132388861749 14.107032
7408.741573033708 8.459381
7411.350757205667 18.669254
7413.959941377626 25.906118
7416.569125549585 15.125912
7419.178309721544 18.12875
7421.787493893503 12.752296
7424.396678065462 19.057384
7427.005862237421 19.360815
7429.615046409379 25.497292
7432.224230581338 10.102671
7434.833414753297 19.858608
7437.442598925256 36.931625
7440.051783097215 37.141712
7442.660967269174 27.821766
7445.270151441133 14.867199
7447.879335613092 21.399454
7450.488519785051 21.174929
7453.09770395701 16.091402
7455.706888128969 16.583424
7458.316072300928 17.61529
7460.925256472887 23.950912
7463.534440644846 20.811079
7466.143624816805 20.915447
7468.752808988764 34.895256
7471.361993160723 36.035683
7473.971177332682 29.306595
7476.580361504641 35.036663
7479.1895456766 41.42011
7481.798729848559 38.087696
7484.407914020518 40.903557
7487.017098192477 21.077808
7489.626282364436 18.99674
7492.235466536395 21.222572
7494.844650708354 20.847916
7497.453834880313 15.314897
7500.063019052272 18.294243
7502.6722032242305 14.323303
7505.2813873961895 17.835636
7507.8905715681485 24.897888
7510.4997557401075 32.44587
7513.1089399120665 34.83171
7515.7181240840255 32.727066
7518.3273082559845 34.59324
7520.936492427943 52.247112
7523.545676599902 70.034195
7526.154860771861 56.05446
7528.76404494382 40.174446
7531.373229115779 26.766144
7533.982413287738 21.63439
7536.591597459697 14.885724
7539.200781631656 13.640632
7541.809965803615 17.656567
7544.419149975574 15.259302
7547.028334147533 13.458825
7549.637518319492 23.243368
7552.246702491451 20.839647
7554.85588666341 32.485718
7557.465070835369 42.149963
7560.074255007328 15.688464
7562.683439179286 15.230219
7565.292623351245 22.058237
7567.901807523204 33.904835
7570.510991695163 58.208855
7573.120175867122 46.772102
7575.729360039081 19.880016
7578.33854421104 20.824818
7580.947728382999 15.249434
7583.556912554958 14.097455
7586.166096726917 26.44779
7588.775280898876 22.36509
7591.384465070835 9.372257
7593.993649242794 8.916165
7596.602833414753 13.076841
7599.212017586712 11.276508
7601.821201758671 10.65493
7604.43038593063 2.4219398
7607.039570102589 4.925219
7609.648754274548 2.744011
7612.257938446507 5.697725
7614.867122618466 18.41344
7617.476306790425 15.400892
7620.085490962384 9.732315
7622.694675134343 5.0394707
7625.303859306302 11.442782
7627.913043478261 21.142725
7630.52222765022 12.687979
7633.131411822179 6.252044
7635.740595994138 7.4663982
7638.349780166097 9.933746
7640.958964338056 5.716318
7643.568148510015 4.6058884
7646.177332681974 6.490484
7648.786516853933 10.486751
7651.395701025892 10.610567
7654.004885197851 12.4581175
7656.61406936981 11.949724
7659.223253541769 21.142683
7661.832437713728 24.443453
7664.441621885687 16.469872
7667.050806057646 19.606173
7669.659990229604 10.830116
7672.269174401563 11.266195
7674.878358573522 17.134033
7677.487542745481 8.346692
7680.09672691744 16.185236
7682.705911089399 17.567856
7685.315095261358 22.210484
7687.924279433317 22.262907
7690.533463605276 19.048595
7693.142647777235 20.79036
7695.751831949194 17.805376
7698.361016121153 23.680374
7700.970200293112 18.423246
7703.579384465071 14.210625
7706.18856863703 11.605492
7708.797752808989 53.845924
7711.406936980948 91.427765
7714.016121152907 123.86148
7716.625305324866 128.45718
7719.234489496825 84.604576
7721.843673668784 45.836704
7724.452857840743 42.56185
7727.062042012702 40.804245
7729.671226184661 24.662788
7732.2804103566195 11.481228
7734.8895945285785 10.113602
7737.4987787005375 21.196526
7740.1079628724965 27.588423
7742.7171470444555 14.250834
7745.3263312164145 34.454933
7747.9355153883735 101.12812
7750.544699560332 124.337875
7753.153883732291 109.918915
7755.76306790425 54.789486
7758.372252076209 59.8098
7760.981436248168 55.815956
7763.590620420127 24.164137
7766.199804592086 28.284151
7768.808988764045 77.1898
7771.418172936004 155.53908
7774.027357107963 158.95308
7776.636541279921 88.96238
7779.24572545188 54.406364
7781.854909623839 38.822346
7784.464093795798 26.717577
7787.073277967757 19.595783
7789.682462139716 56.16469
7792.291646311675 89.51537
7794.900830483634 84.2748
7797.510014655593 46.15134
7800.119198827552 15.205259
7802.728382999511 23.29933
7805.33756717147 38.45539
7807.946751343429 38.784237
7810.555935515388 33.43188
7813.165119687347 23.915983
7815.774303859306 27.67318
7818.383488031265 86.30493
7820.992672203224 118.2507
7823.601856375183 89.344986
7826.211040547142 23.441547
7828.820224719101 18.515642
7831.42940889106 15.667132
7834.038593063019 13.421613
7836.647777234978 21.276104
7839.256961406937 43.814796
7841.866145578896 41.818962
7844.475329750855 29.578552
7847.084513922814 35.591675
7849.693698094773 73.07275
7852.302882266732 109.02211
7854.912066438691 101.250084
7857.52125061065 71.668304
7860.130434782609 62.3476
7862.739618954568 35.70734
7865.348803126527 40.703094
7867.957987298486 63.868904
7870.567171470445 60.653717
7873.176355642404 45.604374
7875.785539814363 32.709423
7878.394723986322 47.318974
7881.003908158281 51.124123
7883.613092330239 37.042946
7886.222276502198 44.13007
7888.831460674157 65.20036
7891.440644846116 53.78493
7894.049829018075 23.04463
7896.659013190034 23.65489
7899.268197361993 10.24309
7901.877381533952 17.490711
7904.486565705911 18.926785
7907.09574987787 29.707363
7909.704934049829 99.541725
7912.314118221788 151.40747
7914.923302393747 139.22424
7917.532486565706 92.68821
7920.141670737665 84.774994
7922.750854909624 59.929295
7925.360039081583 37.00862
7927.969223253542 34.799534
7930.578407425501 51.63323
7933.18759159746 36.98849
7935.796775769419 15.002121
7938.405959941378 16.561195
7941.015144113337 16.152653
7943.624328285296 13.995323
7946.233512457255 24.268284
7948.842696629214 42.14469
7951.451880801173 30.705412
7954.061064973132 9.481977
7956.670249145091 15.392454
7959.27943331705 36.635376
7961.8886174890085 78.221756
7964.4978016609675 98.92851
7967.1069858329265 66.65505
7969.7161700048855 35.009697
7972.3253541768445 23.651785
7974.9345383488035 28.587635
7977.5437225207625 50.816296
7980.152906692721 50.962166
7982.76209086468 31.507391
7985.371275036639 18.924994
7987.980459208598 36.847958
7990.5896433805565 86.69231
7993.1988275525155 119.919365
7995.808011724474 81.955246
7998.417195896433 46.872147
8001.026380068392 29.89836
8003.635564240351 14.536041
8006.24474841231 16.261585
8008.853932584269 22.743326
8011.463116756228 27.573368
8014.072300928187 37.504837
8016.681485100146 33.915894
8019.290669272105 29.473745
8021.899853444064 59.776974
8024.509037616023 85.02378
8027.118221787982 73.14141
8029.727405959941 34.762043
8032.3365901319 20.87014
8034.945774303859 14.461546
8037.554958475818 -0.14761257
8040.164142647777 14.390264
8042.773326819736 17.082785
8045.382510991695 17.984505
8047.991695163654 26.464785
8050.600879335613 23.78378
8053.210063507572 22.14336
8055.819247679531 15.196392
8058.42843185149 28.020552
8061.037616023449 57.32252
8063.646800195408 40.662273
8066.255984367367 16.234951
8068.865168539326 10.177931
8071.474352711285 12.470782
8074.083536883244 5.676303
8076.692721055203 4.9942827
8079.301905227162 13.961988
8081.911089399121 17.187963
8084.52027357108 14.922129
8087.129457743039 5.60239
8089.738641914998 17.7337
8092.347826086957 27.753618
8094.957010258916 14.361625
8097.566194430874 17.564358
8100.175378602833 14.8809
8102.784562774792 26.09776
8105.393746946751 21.240849
8108.00293111871 27.521004
8110.612115290669 10.148144
8113.221299462628 10.143022
8115.830483634587 14.174723
8118.439667806546 4.251075
8121.048851978505 11.799486
8123.658036150464 16.57882
8126.267220322423 8.19314
8128.876404494382 14.995628
8131.485588666341 12.121953
8134.0947728383 4.8689027
8136.703957010259 13.105989
8139.313141182218 15.090662
8141.922325354177 11.240074
8144.531509526136 16.181547
8147.140693698095 20.648643
8149.749877870054 14.504672
8152.359062042013 11.052845
8154.968246213972 11.383196
8157.577430385931 6.8842974
8160.18661455789 11.930998
8162.795798729849 10.659563
8165.404982901808 4.440682
8168.014167073767 7.9274855
8170.623351245726 12.491921
8173.232535417685 5.630624
8175.841719589644 2.887535
8178.450903761603 17.786715
8181.060087933562 10.605959
8183.669272105521 2.2179925
8186.27845627748 2.1305099
8188.887640449439 1.3372368
8191.4968246213975 15.453031
8194.106008793357 16.196655
8196.715192965316 13.56041
8199.324377137274 19.82502
8201.933561309233 14.200773
8204.54274548119 8.221954
8207.151929653151 21.332329
8209.761113825109 23.996029
8212.37029799707 16.86321
8214.979482169027 6.6640124
8217.588666340987 6.713561
8220.197850512945 9.342283
8222.807034684905 1.4520743
8225.416218856863 8.531338
8228.025403028823 2.4668622
8230.63458720078 5.282893
8233.243771372741 17.540586
8235.852955544698 6.079482
8238.46213971666 3.853518
8241.071323888616 -6.0995975
8243.680508060577 14.729018
8246.289692232534 10.908049
8248.898876404495 2.5213103
8251.508060576452 6.3619084
8254.117244748413 -2.127256
8256.72642892037 13.755644
8259.335613092331 10.148145
8261.944797264288 13.949772
8264.55398143625 11.592983
8267.163165608206 9.741852
8269.772349780167 10.042818
8272.381533952124 6.1015415
8274.990718124085 22.361464
8277.599902296042 46.081936
8280.209086468003 58.02057
8282.81827063996 66.221466
8285.427454811921 77.49478
8288.036638983878 92.03291
8290.645823155839 73.120575
8293.255007327796 53.161816
8295.864191499757 85.61629
8298.473375671714 84.89088
8301.082559843675 55.920967
8303.691744015632 26.224298
8306.300928187593 20.303774
8308.91011235955 36.94319
8311.51929653151 29.880077
8314.128480703468 18.821274
8316.737664875427 15.370218
8319.346849047386 11.920007
8321.956033219345 6.3818135
8324.565217391304 11.99895
8327.174401563263 16.948334
8329.783585735222 3.4736376
8332.392769907181 11.905203
8335.00195407914 12.406923
8337.611138251099 26.181925
8340.220322423058 109.940094
8342.829506595017 193.36115
8345.438690766976 198.44057
8348.047874938935 120.17573
8350.657059110894 68.049515
8353.266243282853 62.452297
8355.875427454812 36.610245
8358.48461162677 24.979206
8361.09379579873 26.27948
8363.702979970689 24.891632
8366.312164142648 29.217104
8368.921348314607 20.179842
8371.530532486566 7.479133
8374.139716658525 11.900411
8376.748900830484 23.341917
8379.358085002443 33.356766
8381.967269174402 48.56271
8384.57645334636 33.667244
8387.18563751832 9.1333
8389.794821690279 10.1467495
8392.404005862238 14.373487
8395.013190034197 67.90238
8397.622374206156 140.0677
8400.231558378115 144.4253
8402.840742550074 60.888718
8405.449926722033 10.768005
8408.059110893992 16.060717
8410.66829506595 37.05863
8413.27747923791 55.58674
8415.886663409869 60.546436
8418.495847581828 36.02652
8421.105031753785 12.71104
8423.714215925746 34.65504
8426.323400097703 99.76443
8428.932584269663 169.5206
8431.54176844162 151.8547
8434.150952613581 58.77438
8436.760136785539 12.384859
8439.3693209575 4.7888823
8441.978505129457 22.902384
8444.587689301417 46.87338
8447.196873473375 62.45014
8449.806057645335 73.938385
8452.415241817293 53.490143
8455.024425989253 32.31051
8457.63361016121 8.757071
8460.242794333171 42.039207
8462.851978505128 101.044205
8465.46116267709 109.05723
8468.070346849046 60.759735
8470.679531021007 22.076859
8473.288715192964 9.030885
8475.897899364925 2.7184553
8478.507083536882 10.476168
8481.116267708843 9.083797
8483.7254518808 7.222869
8486.334636052761 16.801332
8488.943820224718 25.477427
8491.55300439668 36.433628
8494.162188568636 45.11387
8496.771372740597 33.473877
8499.380556912554 19.563055
8501.989741084515 42.36482
8504.598925256472 65.81607
8507.208109428433 51.87903
8509.81729360039 8.866776
8512.426477772351 7.8001633
8515.035661944308 14.857462
8517.644846116269 20.603535
8520.254030288226 7.062252
8522.863214460187 18.242271
8525.472398632144 8.717845
8528.081582804103 5.5144043
8530.690766976062 -0.97423
8533.299951148021 6.861821
8535.90913531998 19.74878
8538.51831949194 20.515415
8541.127503663898 13.588577
8543.736687835857 19.68825
8546.345872007816 31.293736
8548.955056179775 43.805405
8551.564240351734 40.982113
8554.173424523693 17.11465
8556.782608695652 11.499144
8559.391792867611 9.095125
8562.00097703957 0.4690771
8564.610161211529 10.288081
8567.219345383488 15.130059
8569.828529555447 14.411731
8572.437713727406 10.327689
8575.046897899365 13.374503
8577.656082071324 5.913493
8580.265266243283 10.041526
8582.874450415242 10.090928
8585.4836345872 6.7114363
8588.09281875916 13.616334
8590.702002931119 7.6269994
8593.311187103078 13.700491
8595.920371275037 4.334385
8598.529555446996 23.094048
8601.138739618955 18.502913
8603.747923790914 13.167891
8606.357107962873 1.4416606
8608.966292134832 16.018106
8611.57547630679 20.551685
8614.18466047875 12.909504
8616.793844650709 29.936405
8619.403028822668 47.14589
8622.012212994627 51.51509
8624.621397166586 57.433956
8627.230581338545 62.269146
8629.839765510504 61.71138
8632.44894968246 54.90621
8635.058133854422 46.599113
8637.667318026379 37.45579
8640.27650219834 28.359322
8642.885686370297 28.94532
8645.494870542258 20.994621
8648.104054714215 30.107626
8650.713238886176 53.06452
8653.322423058133 41.41696
8655.931607230094 54.55964
8658.54079140205 67.337875
8661.149975574011 53.698875
8663.759159745969 50.332043
8666.36834391793 55.10311
8668.977528089887 61.83182
8671.586712261847 46.88915
8674.195896433805 30.324272
8676.805080605765 32.645172
8679.414264777723 29.59265
8682.023448949683 18.366993
8684.63263312164 10.653964
8687.241817293601 24.327267
8689.851001465559 23.363005
8692.46018563752 5.7309175
8695.069369809476 13.603941
8697.678553981437 15.67076
8700.287738153394 15.110917
8702.896922325355 19.587477
8705.506106497312 9.7416115
8708.115290669273 26.527166
8710.72447484123 22.08261
8713.333659013191 16.812782
8715.942843185148 10.329748
8718.55202735711 1.226186
8721.161211529066 13.352108
8723.770395701027 8.180686
8726.379579872984 19.051605
8728.988764044945 5.5464983
8731.597948216902 13.124294
8734.207132388863 8.355297
8736.81631656082 -1.8547902
8739.42550073278 8.737161
8742.034684904738 14.242423
8744.643869076697 9.394169
8747.253053248656 22.563625
8749.862237420615 18.173857
8752.471421592574 20.296234
8755.080605764533 43.664185
8757.689789936492 73.753365
8760.298974108451 113.74699
8762.90815828041 137.30264
8765.51734245237 136.98233
8768.126526624328 123.92753
8770.735710796287 92.25898
8773.344894968246 92.10388
8775.954079140205 138.81586
8778.563263312164 132.1035
8781.172447484123 73.019775
8783.781631656082 50.694
8786.390815828041 28.90763
8789.0 52.664448
